# Columns = rho_ratio, Values = R_tot / Ohm
60.0,10000.452966741746,10000.572879925752,10000.724494333375,10000.91619972998,10001.15857562914,10001.464980415016,10001.809389014,10001.852273584384,10002.341721106552,10002.960127702718,10003.162215001,10003.7412485848,10004.511458353,10004.727542992148,10005.972341664312,10007.542509688354,10009.52169233384,10012.014232679525,10015.149840712733,10017.812688492,10019.08906965141,10024.029609374931,10030.213322915242,10030.783879078,10037.933929813276,10043.448288759,10047.544893807886,10059.467359291566,10074.19760676658,10092.313946671924,10114.483511071689,10141.470559978983,10157.045241778,10174.149787361104,10213.529894060992,10254.761498359,10260.79503004719,10317.372191642837,10342.992440042,10385.03130711018,10466.022197634984,10563.248521706852,10680.476494198534,10822.576428984175,10995.798935518987,11055.010710572,11208.093759157136,11469.485685058831,11682.220435651,11792.5291239755,12192.867852776088,12283.845147553,12689.933106511218,13307.820079322117,14076.392993630623,15032.683544590833,16222.667454262357,17703.534725753307,19546.607407031264,21841.112750260672,24699.07591826018,28261.66359852159
61.0,10000.455617645162,10000.576234129425,10000.728738759812,10000.921571264586,10001.165374559014,10001.473587615234,10001.820033852,10001.86317249394,10002.355525897718,10002.977619507028,10003.180915735,10003.763422262356,10004.538275749,10004.755667787253,10006.008040302946,10007.587862166474,10009.579373076833,10012.087693215666,10015.243555004385,10017.923958753,10019.208866394903,10024.1831258695,10030.410640923586,10030.985320795,10038.188407486676,10043.745283439,10047.8743906509,10059.89592566429,10074.757780063766,10093.049966828594,10115.45570072229,10142.761236378674,10158.535026061,10175.871000996873,10215.833533184452,10257.746461327,10263.885590902866,10321.522550281335,10347.662049074,10390.602185133375,10473.48614925904,10573.220134687535,10693.75164014208,10840.185199621204,11019.079243484945,11080.312822184,11238.795542661352,11509.919955780044,11731.003017156,11845.78100305899,12263.099684239103,12358.09567151,12782.81297029559,13431.120744606798,14240.818694193957,15252.99350815002,16519.175972055524,18104.071560262957,20089.01954013948,22576.370272599463,25695.01933497081,29607.39740379608
74.0,10000.502119222681,10000.63504070281,10000.803102667383,10001.015602232666,10001.284264388089,10001.62389295022,10002.005640384,10002.053170210207,10002.595658998172,10003.281055369784,10003.505030657,10004.146749631927,10005.000308002,10005.239763955497,10006.619145236053,10008.35890141602,10010.5515752429,10013.3125490585,10016.785161682128,10019.733611614,10021.146688376357,10026.615179173346,10033.45706379587,10034.088195388,10041.995312386529,10048.090891816,10052.617794759064,10065.785435568603,10082.03956111285,10102.00841812797,10126.413211505009,10156.075524941118,10173.172036463,10191.929905065725,10235.0477691116,10280.096532163,10286.680851293686,10348.333116743734,10376.201723876,10421.86876309061,10509.66011897953,10614.77555430172,10741.204338627524,10894.116425339176,11080.1598195085,11143.686426445,11307.805368917132,11587.757899773756,11815.436184509,11933.46022278888,12361.72477101456,12459.047659086,12893.535704280512,13555.073528124616,14379.027028528206,15406.272355028768,16688.019630130275,18288.552679551307,20288.720582363963,22790.381222366726,25922.050097935607,29846.07478696677
78.0,10000.489566585453,10000.619167178611,10000.783030912628,10000.99022388926,10001.252179676107,10001.583334753002,10001.955562858999,10002.001908812384,10002.530882790907,10003.199221870134,10003.4176268135,10004.043400063074,10004.8757741035,10005.109293494683,10006.454519927891,10008.151311906047,10010.29001719786,10012.983320976595,10016.371273510053,10019.248236133,10020.627180098465,10025.964358778849,10032.643690510537,10033.2599248955,10040.981775429045,10046.936272805,10051.35938053236,10064.229749738333,10080.126412357396,10099.670172869395,10123.575956584937,10152.661128862752,10169.4391315725,10187.859011491939,10230.24356477279,10274.5871162025,10281.073262151463,10341.863000408866,10369.3732179415,10414.491712629864,10501.350139657747,10605.52928730306,10731.047592574869,10883.115482871623,11068.440439695794,11131.7883004415,11295.582748607463,11575.380085238488,11803.247434627,11921.466612355276,12350.919092636119,12448.605074686999,12885.069145622263,13550.528761423684,14380.486055556918,15416.34170706572,16709.77414894652,18325.344763316945,20343.78223740406,22866.120262987133,26018.90341169517,29960.725279094175
83.0,10000.521293531614,10000.65929402686,10000.833780578629,10001.05440689415,10001.33334913351,10001.685981981957,10002.08235904,10002.131710119527,10002.6950106022,10003.40673665523,10003.639325633,10004.305743497016,10005.192210363,10005.440908173388,10006.873626786735,10008.680883395124,10010.958992257336,10013.828116853188,10017.437659171295,10020.503158451,10021.972585900454,10027.660706181983,10034.780832627246,10035.437824154,10043.67164220546,10050.022506696,10054.74090906573,10068.47474113582,10085.446229194877,10106.323513913738,10131.877595054892,10162.991710557002,10180.950939908,10200.676003733368,10246.093585101014,10293.647768862,10300.606217023922,10365.848697373423,10395.386135711,10443.839828150263,10537.134405811534,10649.016577054485,10783.731979484308,10946.756566767874,11145.104411034668,11212.815856375,11387.684099517952,11685.721816388192,11927.852796924,12053.277368431212,12507.886882691935,12611.089517558,13071.373085089996,13770.872008716708,14640.135849786113,15721.18449730142,17066.39665526173,18741.1563536251,20827.201275180443,23426.86087113113,26668.428232740785,30712.977568746806
85.0,10000.523105412358,10000.661584494263,10000.83667557889,10001.05806527932,10001.337971074758,10001.691819464022,10002.089559625334,10002.139079950852,10002.704310447325,10003.418464647462,10003.651844865335,10004.320521992711,10005.209978849665,10005.459512141346,10006.897017124937,10008.710245036382,10010.995776138547,10013.874083466415,10017.494919253048,10020.569785604,10022.04363049817,10027.748413561474,10034.888433054939,10035.547206930665,10043.802607466772,10050.169199175667,10054.898771053815,10068.662697847225,10085.666640077765,10106.577160267372,10132.162783612925,10163.303340563916,10181.272604119667,10201.004868560025,10246.426362227974,10293.970632384,10300.926787578093,10366.141596422132,10395.664898103,10444.096635727654,10537.363991260407,10649.259942081904,10784.082737653802,10947.388436945019,11146.3077038947,11214.270502772999,11389.914087001302,11689.662532224924,11933.508505263666,12059.925226838071,12518.659037015352,12622.902981237667,13088.246453908696,13796.560561062368,14678.315666947701,15776.780449102283,17145.950769043004,18853.304732835826,20983.297579952796,23641.792911757817,26961.67811560004,31109.96974122466
87.0,10000.514217406162,10000.650345086824,10000.822463551089,10001.0400958275,10001.315253037656,10001.663101560758,10002.054101371,10002.102783313654,10002.658444126097,10003.360520075728,10003.5899559,10004.247341617274,10005.121797423,10005.367126599122,10006.780444545268,10008.56324540129,10010.810553357567,10013.640928253626,10017.201787533517,10020.226000682,10021.675655600326,10027.287356703911,10034.312086496637,10034.960291748,10043.084184971818,10049.350533574,10054.006295654255,10067.558536816774,10084.307157199168,10104.9126371405,10130.137620399686,10160.856495388129,10178.590391092,10198.070347933955,10242.933390929118,10289.922111566,10296.799113308689,10361.29532063575,10390.50527442,10438.43602222684,10530.775142049506,10641.602616345808,10775.181388737778,10937.023644735567,11134.209926644431,11201.592064058,11375.76188057852,11673.088432019971,11915.056547992,12040.53411754665,12496.06703229799,12599.630280683,13062.15281274566,13766.871595696222,14645.347093078582,15741.573413293356,17110.74504763772,18822.221988008576,20963.296954965543,23643.97766905992,27003.053646889377,31215.791822227013
88.0,10000.51052844906,10000.645677744678,10000.816557922244,10001.03262267988,10001.30579518294,10001.651130110393,10002.039298224,10002.087627378223,10002.63925206616,10003.33620982155,10003.563968308,10004.21653677625,10005.084555959,10005.32807398019,10006.73090724396,10008.50036352676,10010.73066164145,10013.539315821796,10017.072379688683,10020.072576128,10021.51059001329,10027.076416438233,10034.04193928424,10034.684577489,10042.73735150039,10048.947093633,10053.559820599046,10066.982119875527,10083.560796794438,10103.943541110915,10128.8763173903,10159.212064586363,10176.711957442,10195.924744406482,10240.13488514324,10286.389201146,10293.154839653922,10356.562757789685,10385.256460302,10432.312942103948,10522.88685936244,10631.484880284896,10762.2562232261,10920.564824784811,11113.293506625254,11179.119357119,11349.19551014242,11639.310109720338,11875.207745907,11997.466806081116,12440.908348085846,12541.633096659,12991.070769006828,13674.566031310427,14524.424710758678,15581.671472358952,16897.326796939054,18534.95652081788,20573.92611275113,23113.56293652954,26278.483186120586,30225.4086588146
89.0,10000.531834214315,10000.672624310822,10000.850637855903,10001.075723151804,10001.3603019136,10001.72005865076,10002.124441518,10002.17478870646,10002.749461327776,10003.475549209754,10003.71283045,10004.392686228502,10005.297019116,10005.550726604408,10007.012290269997,10008.855890184945,10011.17974469396,10014.106379544912,10017.788113748751,10020.914788598,10022.413495781051,10028.214703488147,10035.475836921598,10036.145810189,10044.54190877807,10051.017474685,10055.828266262097,10069.829888118707,10087.130313659509,10108.409926345812,10134.454218835825,10166.16396556284,10184.467305477,10204.571274925309,10250.867933868494,10299.357612514,10306.454595683548,10373.020183104483,10403.172703952,10452.659564587604,10548.034130350708,10662.57590220541,10800.733002047818,10968.255337000975,11172.52367844151,11242.359097891,11422.932908985184,11731.348028476372,11982.433939758,12112.659442319968,12585.470565647089,12692.960506918,13172.957975909569,13903.95217819953,14814.297876940163,15948.567423771345,17362.220826793015,19124.33288440492,21321.042035583643,24059.918250979823,27475.498725656194,31736.30355297817
94.0,10000.5574276771,10000.704994929776,10000.89157980708,10001.12750528042,10001.42579319021,10001.8028866425,10002.226766123,10002.279539736895,10002.881933192471,10003.64307009574,10003.891812444,10004.604516931797,10005.552584518,10005.818567402515,10007.350919044882,10009.283964750372,10011.720809930524,10014.790128961438,10018.651965483936,10021.932114242,10023.504554570582,10029.59219221547,10037.214083985318,10037.917478246,10046.73404843946,10053.536089428,10058.590627794358,10073.307351192956,10091.502584983777,10113.89884603368,10141.332113261034,10174.76306425416,10194.073560403,10215.294259763445,10264.199998299968,10315.470138219,10322.977610886655,10393.430593963163,10425.363118633,10477.792360052632,10578.896377254548,10700.394148218007,10847.019691831954,11024.899919249186,11241.915413211833,11316.137758127,11508.124210310703,11836.271090996475,12103.652645482,12242.413993286586,12746.708120541032,12861.463800565,13374.396448964422,14157.065464917814,15134.236317993382,16355.378929698076,17882.459910272813,19793.16932337078,22185.01789816942,25180.557600447475,28934.05160947189,33640.00257523861
97.0,10000.5413627607,10000.684675093202,10000.865878190862,10001.094996513431,10001.384674397532,10001.750877470418,10002.162507365,10002.21375590247,10002.798726553732,10003.53782637656,10003.779360676,10004.471399898932,10005.391941455,10005.650195333556,10007.137955577966,10009.0146015067,10011.380112338327,10014.359209237997,10018.106937320672,10021.289649872,10022.815212293672,10028.72034249152,10036.111448747324,10036.793409111,10045.339582020744,10051.93068833,10056.82719545851,10071.077496109125,10088.683258374029,10110.334718779162,10136.82721652998,10169.070249582055,10187.67428489,10208.10187363088,10255.114797568462,10304.307236615,10311.502763267985,10378.936698979822,10409.448590503,10459.478812076875,10555.739219573372,10671.07522759668,10809.830198328804,10977.609132105008,11181.592279786624,11251.197156499,11430.895065340754,11736.9902903212,11985.523513524,12114.216470613055,12580.40211345316,12686.173467538,13157.642550440352,13873.2729383569,14761.089715698568,15862.887774784407,17230.3964117672,18927.72804323302,21034.48659685046,23649.73738857167,26897.100485877698,30931.30655995527
102.0,10000.554000534145,10000.700656867568,10000.88608762771,10001.120550222444,10001.416982870369,10001.791721808191,10002.21294239,10002.265384210585,10002.86397481818,10003.62026970186,10003.867420404,10004.575541177954,10005.517454544,10005.781699749588,10007.30394071164,10009.223994099242,10011.644083709678,10014.691701582264,10018.525292018196,10021.780628907,10023.340908184126,10029.37984578378,10036.937165854886,10037.634391681,10046.370891576868,10053.107554067,10058.1115065519,10072.671331187456,10090.653136511386,10112.757975530243,10139.792605997069,10172.67850679075,10191.645847505,10212.466558886092,10260.364039812785,10310.457280512,10317.782819987213,10386.418458982464,10417.466310441,10468.368372659465,10566.293382919806,10683.622385655615,10824.796688281996,10995.55122000498,11203.23474299758,11274.122734479,11457.178868225372,11769.134425176397,12022.544571083,12153.802089907424,12629.491306828915,12737.464404934,13218.948757439946,13950.404967499098,14858.898412154766,15987.948264255776,17391.66679732417,19137.426280828968,21309.230408853924,24011.98367210201,27376.90368138248,31568.385380819083
104.0,10000.564520327252,10000.713962475376,10000.90291672899,10001.141835692692,10001.443904458092,10001.82577139766,10002.255008818667,10002.308448295355,10002.918438700208,10003.689149098274,10003.941014372,10004.662648378626,10005.622556960334,10005.89185329066,10007.443229792043,10009.400111757574,10011.866746190472,10014.97317546158,10018.88105558347,10022.199746964,10023.790479325753,10029.947815150306,10037.654477174265,10038.365549720334,10047.276434946196,10054.148739273334,10059.254085908413,10074.111995621142,10092.468078589123,10115.04192635806,10142.662826865453,10176.279400559308,10195.676302291,10216.97493892136,10265.995144655431,10317.293233511335,10324.797300557628,10395.130862243976,10426.960040220001,10479.158079188424,10579.619660482838,10700.04593253845,10845.01095138059,11020.427783039368,11233.888092604762,11306.774764596334,11495.057642750327,11816.148598868269,12077.201991823,12212.49919773679,12703.299787721116,12814.806427909001,13312.513447117839,14070.049530264552,15013.261352462154,16188.85632706337,17655.327930782423,19486.047420717765,21773.187628861433,24632.694087697335,28210.570939068315,32690.812261180992
